kommun;period;key;count;per100k
0123;2010;person;1754;2668.0
0123;2010;theft;3487;5303.0
0123;2010;total;8349;12698.0
0123;2010;vandalism;1104;1679.0
0123;2011;burglary;722;1081.0
0123;2011;drugs_weapons;454;680.0
0123;2011;person;1686;2525.0
0123;2011;theft;3923;5876.0
0123;2011;total;8214;12303.0
0123;2011;vandalism;800;1198.0
0123;2012;burglary;576;850.0
0123;2012;drugs_weapons;428;632.0
0123;2012;person;1749;2581.0
0123;2012;theft;3743;5524.0
0123;2012;total;8301;12250.0
0123;2012;vandalism;912;1346.0
0123;2013;burglary;568;827.0
0123;2013;drugs_weapons;492;716.0
0123;2013;person;1591;2316.0
0123;2013;theft;4066;5919.0
0123;2013;total;8926;12995.0
0123;2013;vandalism;900;1310.0
0123;2014;burglary;623;891.0
0123;2014;drugs_weapons;626;895.0
0123;2014;person;1636;2339.0
0123;2014;theft;4356;6229.0
0123;2014;total;9307;13308.0
0123;2014;vandalism;969;1386.0
0123;2015;burglary;679;949.0
0123;2015;drugs_weapons;663;927.0
0123;2015;person;1799;2514.0
0123;2015;theft;4671;6527.0
0123;2015;total;10124;14147.0
0123;2015;vandalism;1187;1659.0
0123;2016;burglary;700;953.0
0123;2016;drugs_weapons;671;914.0
0123;2016;person;1781;2426.0
0123;2016;theft;4774;6502.0
0123;2016;total;10148;13822.0
0123;2016;vandalism;964;1313.0
0123;2017;burglary;966;1281.0
0123;2017;drugs_weapons;656;869.0
0123;2017;person;1780;2360.0
0123;2017;theft;4497;5962.0
0123;2017;total;10141;13444.0
0123;2017;vandalism;1293;1714.0
0123;2018;burglary;762;984.0
0123;2018;drugs_weapons;739;954.0
0123;2018;person;1825;2356.0
0123;2018;theft;3750;4841.0
0123;2018;total;9687;12505.0
0123;2018;vandalism;1569;2025.0
0123;2019;burglary;579;731.0
0123;2019;drugs_weapons;1025;1293.0
0123;2019;person;1829;2308.0
0123;2019;theft;3273;4131.0
0123;2019;total;9450;11927.0
0123;2019;vandalism;1638;2067.0
0123;2020;burglary;581;721.0
0123;2020;drugs_weapons;1146;1421.0
0123;2020;person;1833;2273.0
0123;2020;theft;3385;4198.0
0123;2020;total;10573;13113.0
0123;2020;vandalism;2085;2586.0
0123;2021;burglary;594;722.0
0123;2021;drugs_weapons;916;1114.0
0123;2021;person;1951;2373.0
0123;2021;theft;3209;3903.0
0123;2021;total;9647;11733.0
0123;2021;vandalism;1547;1881.0
0123;2022;burglary;447;530.0
0123;2022;drugs_weapons;972;1153.0
0123;2022;person;2199;2608.0
0123;2022;theft;2775;3291.0
0123;2022;total;9858;11692.0
0123;2022;vandalism;1744;2068.0
0123;2023;burglary;563;655.0
0123;2023;drugs_weapons;786;915.0
0123;2023;person;2098;2443.0
0123;2023;theft;2887;3361.0
0123;2023;total;9865;11485.0
0123;2023;vandalism;1573;1831.0
0123;2024;burglary;468;535.0
0123;2024;drugs_weapons;1121;1283.0
0123;2024;person;2685;3071.0
0123;2024;theft;2670;3054.0
0123;2024;total;12278;14044.0
0123;2024;vandalism;2237;2559.0
0123;2025;burglary;539;602.0
0123;2025;drugs_weapons;1050;1172.0
0123;2025;person;3218;3593.0
0123;2025;theft;2606;2910.0
0123;2025;total;13528;15104.0
0123;2025;vandalism;2618;2923.0
0125;1996;burglary;188;897.0
0125;1996;drugs_weapons;23;110.0
0125;1996;person;215;1025.0
0125;1996;theft;826;3939.0
0125;1996;total;1410;6724.0
0125;1996;vandalism;214;1021.0
0125;1997;burglary;180;850.0
0125;1997;drugs_weapons;28;132.0
0125;1997;person;208;983.0
0125;1997;theft;886;4186.0
0125;1997;total;1586;7493.0
0125;1997;vandalism;311;1469.0
0125;1998;burglary;170;798.0
0125;1998;drugs_weapons;7;33.0
0125;1998;person;209;981.0
0125;1998;theft;718;3369.0
0125;1998;total;1268;5949.0
0125;1998;vandalism;213;999.0
0125;1999;burglary;215;993.0
0125;1999;drugs_weapons;16;73.0
0125;1999;person;247;1141.0
0125;1999;theft;999;4613.0
0125;1999;total;1575;7273.0
0125;1999;vandalism;189;873.0
0125;2000;burglary;156;706.0
0125;2000;drugs_weapons;83;375.0
0125;2000;person;244;1104.0
0125;2000;theft;840;3800.0
0125;2000;total;1578;7139.0
0125;2000;vandalism;186;841.0
0125;2001;burglary;179;797.0
0125;2001;drugs_weapons;44;196.0
0125;2001;person;259;1154.0
0125;2001;theft;793;3533.0
0125;2001;total;1527;6803.0
0125;2001;vandalism;189;842.0
0125;2002;burglary;216;948.0
0125;2002;drugs_weapons;45;198.0
0125;2002;person;298;1308.0
0125;2002;theft;873;3832.0
0125;2002;total;1698;7454.0
0125;2002;vandalism;243;1067.0
0125;2003;burglary;211;912.0
0125;2003;drugs_weapons;29;125.0
0125;2003;person;271;1172.0
0125;2003;theft;905;3914.0
0125;2003;total;1690;7309.0
0125;2003;vandalism;186;804.0
0125;2004;burglary;175;746.0
0125;2004;drugs_weapons;46;196.0
0125;2004;person;294;1254.0
0125;2004;theft;734;3130.0
0125;2004;total;1688;7198.0
0125;2004;vandalism;348;1484.0
0125;2005;burglary;199;836.0
0125;2005;drugs_weapons;55;231.0
0125;2005;person;252;1059.0
0125;2005;theft;959;4029.0
0125;2005;total;1998;8394.0
0125;2005;vandalism;485;2038.0
0125;2006;burglary;141;584.0
0125;2006;drugs_weapons;47;194.0
0125;2006;person;311;1287.0
0125;2006;theft;807;3341.0
0125;2006;total;1986;8222.0
0125;2006;vandalism;520;2153.0
0125;2007;burglary;94;384.0
0125;2007;drugs_weapons;83;338.0
0125;2007;person;389;1588.0
0125;2007;theft;645;2633.0
0125;2007;total;1721;7026.0
0125;2007;vandalism;299;1221.0
0125;2008;burglary;106;429.0
0125;2008;drugs_weapons;61;246.0
0125;2008;person;363;1468.0
0125;2008;theft;671;2713.0
0125;2008;total;1886;7625.0
0125;2008;vandalism;441;1783.0
0125;2009;burglary;157;630.0
0125;2009;drugs_weapons;33;132.0
0125;2009;person;335;1343.0
0125;2009;theft;709;2843.0
0125;2009;total;1829;7334.0
0125;2009;vandalism;396;1588.0
0125;2010;burglary;139;550.0
0125;2010;drugs_weapons;48;190.0
0125;2010;person;393;1556.0
0125;2010;theft;754;2986.0
0125;2010;total;1900;7524.0
0125;2010;vandalism;274;1085.0
0125;2011;burglary;149;582.0
0125;2011;drugs_weapons;84;328.0
0125;2011;person;429;1677.0
0125;2011;theft;717;2802.0
0125;2011;total;1988;7769.0
0125;2011;vandalism;430;1680.0
0125;2012;burglary;146;562.0
0125;2012;drugs_weapons;59;227.0
0125;2012;person;426;1641.0
0125;2012;theft;863;3324.0
0125;2012;total;2094;8065.0
0125;2012;vandalism;362;1394.0
0125;2013;burglary;142;541.0
0125;2013;drugs_weapons;82;312.0
0125;2013;person;381;1451.0
0125;2013;theft;799;3043.0
0125;2013;total;2088;7952.0
0125;2013;vandalism;404;1539.0
0125;2014;burglary;60;226.0
0125;2014;drugs_weapons;86;325.0
0125;2014;person;315;1187.0
0125;2014;theft;662;2496.0
0125;2014;total;1708;6439.0
0125;2014;vandalism;282;1063.0
0125;2015;burglary;103;384.0
0125;2015;drugs_weapons;76;283.0
0125;2015;person;401;1494.0
0125;2015;theft;579;2157.0
0125;2015;total;1861;6933.0
0125;2015;vandalism;377;1405.0
0125;2016;burglary;146;537.0
0125;2016;drugs_weapons;62;228.0
0125;2016;person;369;1357.0
0125;2016;theft;752;2765.0
0125;2016;total;1991;7321.0
0125;2016;vandalism;307;1129.0
0125;2017;burglary;191;693.0
0125;2017;drugs_weapons;91;330.0
0125;2017;person;380;1378.0
0125;2017;theft;827;2999.0
0125;2017;total;2142;7767.0
0125;2017;vandalism;401;1454.0
0125;2018;burglary;225;803.0
0125;2018;drugs_weapons;57;203.0
0125;2018;person;413;1473.0
0125;2018;theft;924;3296.0
0125;2018;total;2097;7481.0
0125;2018;vandalism;261;931.0
0125;2019;burglary;192;674.0
0125;2019;drugs_weapons;59;207.0
0125;2019;person;358;1256.0
0125;2019;theft;796;2793.0
0125;2019;total;1897;6656.0
0125;2019;vandalism;277;972.0
0125;2020;burglary;189;657.0
0125;2020;drugs_weapons;89;310.0
0125;2020;person;456;1584.0
0125;2020;theft;805;2797.0
0125;2020;total;2004;6962.0
0125;2020;vandalism;295;1025.0
0125;2021;burglary;114;393.0
0125;2021;drugs_weapons;87;300.0
0125;2021;person;469;1618.0
0125;2021;theft;681;2349.0
0125;2021;total;2050;7072.0
0125;2021;vandalism;360;1242.0
0125;2022;burglary;141;484.0
0125;2022;drugs_weapons;70;240.0
0125;2022;person;465;1597.0
0125;2022;theft;649;2230.0
0125;2022;total;2029;6970.0
0125;2022;vandalism;313;1075.0
0125;2023;burglary;128;442.0
0125;2023;drugs_weapons;72;248.0
0125;2023;person;430;1485.0
0125;2023;theft;569;1964.0
0125;2023;total;2081;7184.0
0125;2023;vandalism;422;1457.0
0125;2024;burglary;155;538.0
0125;2024;drugs_weapons;95;329.0
0125;2024;person;519;1800.0
0125;2024;theft;594;2060.0
0125;2024;total;2553;8854.0
0125;2024;vandalism;640;2219.0
0125;2025;burglary;144;497.0
0125;2025;drugs_weapons;91;314.0
0125;2025;person;532;1835.0
0125;2025;theft;463;1597.0
0125;2025;total;2457;8477.0
0125;2025;vandalism;574;1980.0
0126;1996;burglary;1374;1759.0
0126;1996;drugs_weapons;318;407.0
0126;1996;person;1696;2171.0
0126;1996;theft;5978;7651.0
0126;1996;total;10255;13126.0
0126;1996;vandalism;1111;1422.0
0126;1997;burglary;1515;1906.0
0126;1997;drugs_weapons;249;313.0
0126;1997;person;1688;2124.0
0126;1997;theft;7245;9115.0
0126;1997;total;11575;14562.0
0126;1997;vandalism;1107;1393.0
0126;1998;burglary;1382;1712.0
0126;1998;drugs_weapons;415;515.0
0126;1998;person;1828;2265.0
0126;1998;theft;6882;8526.0
0126;1998;total;11293;13990.0
0126;1998;vandalism;1076;1333.0
0126;1999;burglary;1447;1762.0
0126;1999;drugs_weapons;282;344.0
0126;1999;person;1990;2424.0
0126;1999;theft;7225;8800.0
0126;1999;total;11935;14536.0
0126;1999;vandalism;1187;1446.0
0126;2000;burglary;1160;1386.0
0126;2000;drugs_weapons;277;331.0
0126;2000;person;2010;2401.0
0126;2000;theft;6559;7836.0
0126;2000;total;12213;14591.0
0126;2000;vandalism;1141;1363.0
0126;2001;burglary;1089;1279.0
0126;2001;drugs_weapons;319;375.0
0126;2001;person;2089;2454.0
0126;2001;theft;6828;8022.0
0126;2001;total;13365;15702.0
0126;2001;vandalism;1715;2015.0
0126;2002;burglary;920;1069.0
0126;2002;drugs_weapons;489;568.0
0126;2002;person;2118;2461.0
0126;2002;theft;7048;8188.0
0126;2002;total;14309;16623.0
0126;2002;vandalism;1737;2018.0
0126;2003;burglary;936;1078.0
0126;2003;drugs_weapons;511;589.0
0126;2003;person;2169;2499.0
0126;2003;theft;6536;7531.0
0126;2003;total;13959;16084.0
0126;2003;vandalism;2081;2398.0
0126;2004;burglary;1011;1157.0
0126;2004;drugs_weapons;486;556.0
0126;2004;person;2079;2379.0
0126;2004;theft;6617;7571.0
0126;2004;total;14509;16600.0
0126;2004;vandalism;2665;3049.0
0126;2005;burglary;855;969.0
0126;2005;drugs_weapons;508;576.0
0126;2005;person;2325;2636.0
0126;2005;theft;5851;6633.0
0126;2005;total;16331;18513.0
0126;2005;vandalism;5068;5745.0
0126;2006;burglary;849;949.0
0126;2006;drugs_weapons;628;702.0
0126;2006;person;2354;2631.0
0126;2006;theft;5694;6364.0
0126;2006;total;14523;16233.0
0126;2006;vandalism;3576;3997.0
0126;2007;burglary;738;811.0
0126;2007;drugs_weapons;855;939.0
0126;2007;person;2602;2859.0
0126;2007;theft;5395;5928.0
0126;2007;total;14433;15860.0
0126;2007;vandalism;2629;2889.0
0126;2008;burglary;683;734.0
0126;2008;drugs_weapons;877;942.0
0126;2008;person;2813;3024.0
0126;2008;theft;5467;5877.0
0126;2008;total;15427;16585.0
0126;2008;vandalism;3099;3332.0
0126;2009;burglary;876;922.0
0126;2009;drugs_weapons;934;983.0
0126;2009;person;2844;2994.0
0126;2009;theft;5769;6072.0
0126;2009;total;14875;15657.0
0126;2009;vandalism;2286;2406.0
0126;2010;burglary;840;869.0
0126;2010;drugs_weapons;1053;1089.0
0126;2010;person;2821;2920.0
0126;2010;theft;5138;5317.0
0126;2010;total;14359;14860.0
0126;2010;vandalism;2498;2585.0
0126;2011;burglary;895;911.0
0126;2011;drugs_weapons;1028;1046.0
0126;2011;person;2940;2992.0
0126;2011;theft;6167;6277.0
0126;2011;total;15020;15287.0
0126;2011;vandalism;1626;1655.0
0126;2012;burglary;853;853.0
0126;2012;drugs_weapons;1074;1074.0
0126;2012;person;2734;2733.0
0126;2012;theft;6174;6172.0
0126;2012;total;14660;14656.0
0126;2012;vandalism;1545;1545.0
0126;2013;burglary;697;685.0
0126;2013;drugs_weapons;1029;1011.0
0126;2013;person;2857;2807.0
0126;2013;theft;5888;5785.0
0126;2013;total;14492;14238.0
0126;2013;vandalism;1535;1508.0
0126;2014;burglary;843;816.0
0126;2014;drugs_weapons;1023;990.0
0126;2014;person;2908;2813.0
0126;2014;theft;6020;5824.0
0126;2014;total;15064;14573.0
0126;2014;vandalism;1583;1531.0
0126;2015;burglary;821;784.0
0126;2015;drugs_weapons;1000;955.0
0126;2015;person;2955;2821.0
0126;2015;theft;5891;5624.0
0126;2015;total;16325;15585.0
0126;2015;vandalism;2807;2680.0
0126;2016;burglary;929;873.0
0126;2016;drugs_weapons;842;791.0
0126;2016;person;2912;2736.0
0126;2016;theft;5621;5282.0
0126;2016;total;14841;13945.0
0126;2016;vandalism;2047;1923.0
0126;2017;burglary;966;888.0
0126;2017;drugs_weapons;1059;974.0
0126;2017;person;2745;2524.0
0126;2017;theft;5192;4773.0
0126;2017;total;14170;13027.0
0126;2017;vandalism;2040;1876.0
0126;2018;burglary;832;750.0
0126;2018;drugs_weapons;931;840.0
0126;2018;person;2842;2564.0
0126;2018;theft;5006;4516.0
0126;2018;total;14296;12895.0
0126;2018;vandalism;2135;1926.0
0126;2019;burglary;743;662.0
0126;2019;drugs_weapons;1160;1033.0
0126;2019;person;2556;2276.0
0126;2019;theft;4287;3818.0
0126;2019;total;13801;12291.0
0126;2019;vandalism;2666;2374.0
0126;2020;burglary;767;679.0
0126;2020;drugs_weapons;1219;1078.0
0126;2020;person;2852;2523.0
0126;2020;theft;4552;4027.0
0126;2020;total;14954;13229.0
0126;2020;vandalism;3144;2781.0
0126;2021;burglary;715;629.0
0126;2021;drugs_weapons;1187;1045.0
0126;2021;person;3002;2643.0
0126;2021;theft;4185;3684.0
0126;2021;total;14519;12782.0
0126;2021;vandalism;3071;2704.0
0126;2022;burglary;604;529.0
0126;2022;drugs_weapons;1201;1051.0
0126;2022;person;2993;2620.0
0126;2022;theft;3665;3209.0
0126;2022;total;13328;11668.0
0126;2022;vandalism;2308;2021.0
0126;2023;burglary;467;409.0
0126;2023;drugs_weapons;931;815.0
0126;2023;person;2987;2615.0
0126;2023;theft;3276;2868.0
0126;2023;total;13479;11802.0
0126;2023;vandalism;2863;2507.0
0126;2024;burglary;472;414.0
0126;2024;drugs_weapons;1090;956.0
0126;2024;person;3245;2845.0
0126;2024;theft;2968;2602.0
0126;2024;total;13741;12049.0
0126;2024;vandalism;2329;2042.0
0126;2025;burglary;349;305.0
0126;2025;drugs_weapons;1290;1127.0
0126;2025;person;3450;3013.0
0126;2025;theft;2641;2307.0
0126;2025;total;13554;11838.0
0126;2025;vandalism;1878;1640.0
0127;1996;burglary;1536;2191.0
0127;1996;drugs_weapons;277;395.0
0127;1996;person;1956;2790.0
0127;1996;theft;6047;8626.0
0127;1996;total;10640;15178.0
0127;1996;vandalism;1269;1810.0
0127;1997;burglary;1623;2294.0
0127;1997;drugs_weapons;291;412.0
0127;1997;person;2213;3128.0
0127;1997;theft;7199;10177.0
0127;1997;total;12574;17775.0
0127;1997;vandalism;1522;2152.0
0127;1998;burglary;1129;1593.0
0127;1998;drugs_weapons;311;439.0
0127;1998;person;2035;2872.0
0127;1998;theft;5718;8069.0
0127;1998;total;10637;15011.0
0127;1998;vandalism;1492;2105.0
0127;1999;burglary;914;1277.0
0127;1999;drugs_weapons;216;302.0
0127;1999;person;2002;2798.0
0127;1999;theft;5230;7309.0
0127;1999;total;9795;13690.0
0127;1999;vandalism;1263;1765.0
0127;2000;burglary;962;1325.0
0127;2000;drugs_weapons;292;402.0
0127;2000;person;1943;2675.0
0127;2000;theft;5393;7426.0
0127;2000;total;11092;15273.0
0127;2000;vandalism;1584;2181.0
0127;2001;burglary;751;1020.0
0127;2001;drugs_weapons;203;276.0
0127;2001;person;2189;2973.0
0127;2001;theft;5058;6870.0
0127;2001;total;10984;14919.0
0127;2001;vandalism;1712;2325.0
0127;2002;burglary;568;761.0
0127;2002;drugs_weapons;336;450.0
0127;2002;person;2265;3033.0
0127;2002;theft;5443;7288.0
0127;2002;total;11209;15009.0
0127;2002;vandalism;1291;1729.0
0127;2003;burglary;711;944.0
0127;2003;drugs_weapons;379;504.0
0127;2003;person;2092;2777.0
0127;2003;theft;5123;6801.0
0127;2003;total;11143;14793.0
0127;2003;vandalism;1395;1852.0
0127;2004;burglary;740;978.0
0127;2004;drugs_weapons;393;520.0
0127;2004;person;2115;2796.0
0127;2004;theft;4625;6115.0
0127;2004;total;10337;13668.0
0127;2004;vandalism;1213;1604.0
0127;2005;burglary;774;1016.0
0127;2005;drugs_weapons;526;691.0
0127;2005;person;2021;2652.0
0127;2005;theft;4697;6163.0
0127;2005;total;10631;13949.0
0127;2005;vandalism;1384;1816.0
0127;2006;burglary;603;782.0
0127;2006;drugs_weapons;699;907.0
0127;2006;person;2094;2717.0
0127;2006;theft;4336;5626.0
0127;2006;total;10513;13640.0
0127;2006;vandalism;1583;2054.0
0127;2007;burglary;603;770.0
0127;2007;drugs_weapons;709;905.0
0127;2007;person;2496;3188.0
0127;2007;theft;4062;5188.0
0127;2007;total;11348;14494.0
0127;2007;vandalism;1960;2503.0
0127;2008;burglary;606;762.0
0127;2008;drugs_weapons;788;990.0
0127;2008;person;2500;3143.0
0127;2008;theft;3590;4513.0
0127;2008;total;11305;14212.0
0127;2008;vandalism;2363;2971.0
0127;2009;burglary;722;896.0
0127;2009;drugs_weapons;784;973.0
0127;2009;person;2512;3116.0
0127;2009;theft;4206;5217.0
0127;2009;total;11949;14820.0
0127;2009;vandalism;2322;2880.0
0127;2010;burglary;670;818.0
0127;2010;drugs_weapons;839;1024.0
0127;2010;person;2401;2932.0
0127;2010;theft;3957;4831.0
0127;2010;total;11191;13664.0
0127;2010;vandalism;2022;2469.0
0127;2011;burglary;583;697.0
0127;2011;drugs_weapons;924;1105.0
0127;2011;person;2510;3001.0
0127;2011;theft;4169;4984.0
0127;2011;total;11662;13943.0
0127;2011;vandalism;1740;2080.0
0127;2012;burglary;748;875.0
0127;2012;drugs_weapons;1005;1176.0
0127;2012;person;2758;3227.0
0127;2012;theft;4623;5409.0
0127;2012;total;12526;14654.0
0127;2012;vandalism;1778;2080.0
0127;2013;burglary;788;907.0
0127;2013;drugs_weapons;713;821.0
0127;2013;person;2555;2939.0
0127;2013;theft;4736;5448.0
0127;2013;total;12197;14031.0
0127;2013;vandalism;1635;1881.0
0127;2014;burglary;856;970.0
0127;2014;drugs_weapons;899;1019.0
0127;2014;person;2647;3000.0
0127;2014;theft;4633;5250.0
0127;2014;total;12888;14606.0
0127;2014;vandalism;1935;2193.0
0127;2015;burglary;904;1014.0
0127;2015;drugs_weapons;864;969.0
0127;2015;person;2865;3213.0
0127;2015;theft;4385;4918.0
0127;2015;total;13471;15108.0
0127;2015;vandalism;2487;2789.0
0127;2016;burglary;722;802.0
0127;2016;drugs_weapons;1130;1255.0
0127;2016;person;2983;3313.0
0127;2016;theft;4034;4480.0
0127;2016;total;13265;14731.0
0127;2016;vandalism;2279;2531.0
0127;2017;burglary;837;917.0
0127;2017;drugs_weapons;1307;1431.0
0127;2017;person;2788;3054.0
0127;2017;theft;3685;4036.0
0127;2017;total;12566;13763.0
0127;2017;vandalism;1903;2084.0
0127;2018;burglary;646;698.0
0127;2018;drugs_weapons;1442;1559.0
0127;2018;person;2629;2842.0
0127;2018;theft;3070;3318.0
0127;2018;total;12630;13652.0
0127;2018;vandalism;2695;2913.0
0127;2019;burglary;511;544.0
0127;2019;drugs_weapons;1617;1722.0
0127;2019;person;2543;2709.0
0127;2019;theft;2559;2727.0
0127;2019;total;11754;12523.0
0127;2019;vandalism;2591;2761.0
0127;2020;burglary;590;623.0
0127;2020;drugs_weapons;1637;1729.0
0127;2020;person;2886;3047.0
0127;2020;theft;2973;3139.0
0127;2020;total;13660;14420.0
0127;2020;vandalism;3395;3584.0
0127;2021;burglary;468;492.0
0127;2021;drugs_weapons;1287;1353.0
0127;2021;person;2757;2900.0
0127;2021;theft;2525;2656.0
0127;2021;total;12773;13434.0
0127;2021;vandalism;3597;3783.0
0127;2022;burglary;483;507.0
0127;2022;drugs_weapons;1563;1639.0
0127;2022;person;2794;2930.0
0127;2022;theft;2326;2439.0
0127;2022;total;12911;13541.0
0127;2022;vandalism;3439;3607.0
0127;2023;burglary;480;503.0
0127;2023;drugs_weapons;1712;1793.0
0127;2023;person;2788;2920.0
0127;2023;theft;2237;2343.0
0127;2023;total;14023;14686.0
0127;2023;vandalism;4052;4243.0
0127;2024;burglary;472;493.0
0127;2024;drugs_weapons;1614;1687.0
0127;2024;person;2953;3087.0
0127;2024;theft;2017;2108.0
0127;2024;total;14223;14867.0
0127;2024;vandalism;3990;4171.0
0127;2025;burglary;343;356.0
0127;2025;drugs_weapons;1400;1453.0
0127;2025;person;3334;3461.0
0127;2025;theft;1805;1874.0
0127;2025;total;12793;13281.0
0127;2025;vandalism;2320;2408.0
0128;1996;burglary;218;1690.0
0128;1996;drugs_weapons;16;125.0
0128;1996;person;190;1473.0
0128;1996;theft;776;6016.0
0128;1996;total;1362;10559.0
0128;1996;vandalism;193;1496.0
0128;1997;burglary;179;1378.0
0128;1997;drugs_weapons;6;47.0
0128;1997;person;202;1555.0
0128;1997;theft;828;6376.0
0128;1997;total;1346;10364.0
0128;1997;vandalism;221;1702.0
0128;1998;burglary;149;1136.0
